latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
15.43524,100.91385,302.65,0.44,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.87,0.63,N
15.39229,100.84409,345.24,0.44,0.38,2025-12-24,1902,N20,VIIRS,n,2.0NRT,292.91,8.24,N
15.16537,101.06784,308.67,0.45,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,291.28,1.08,N
15.06581,101.11422,332.05,0.46,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,291.6,3.2,N
15.06741,101.11163,323.22,0.46,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.89,2.31,N
15.06671,101.11581,310.4,0.46,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,291.1,2.05,N
14.35891,104.79973,306.44,0.51,0.49,2025-12-24,1902,N20,VIIRS,n,2.0NRT,291.94,1.41,N
14.89123,101.20316,320.94,0.46,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,291.12,1.51,N
14.88765,101.20251,313.21,0.46,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.93,1.51,N
14.8697,100.60642,307.27,0.44,0.38,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.94,0.35,N
14.27573,103.88316,306.26,0.45,0.47,2025-12-24,1902,N20,VIIRS,n,2.0NRT,292.66,1.13,N
14.65226,101.32491,306.23,0.47,0.4,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289,0.68,N
14.64966,101.04056,322.6,0.46,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,295.77,3.22,N
14.63246,101.07601,322.88,0.46,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,296.31,2.88,N
14.63442,101.07348,304.69,0.46,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,293.77,1.24,N
14.63372,101.07764,315.8,0.46,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,295.93,2.14,N
14.63013,101.09889,304.65,0.46,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,293.43,0.92,N
14.67278,100.80253,306.42,0.45,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,294.6,1.47,N
14.85255,99.55202,308.36,0.4,0.37,2025-12-24,1902,N20,VIIRS,n,2.0NRT,288.35,0.72,N
14.55015,101.04975,303.91,0.46,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,292.35,0.67,N
14.57021,100.76404,308.68,0.45,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,293.42,1.15,N
14.29739,99.69995,312.8,0.41,0.37,2025-12-24,1902,N20,VIIRS,n,2.0NRT,288.79,1.05,N
14.29399,99.69936,306.83,0.41,0.37,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.28,0.8,N
14.15576,99.96231,309.79,0.42,0.38,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.21,0.9,N
14.00806,100.73848,330.29,0.45,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,294.31,3.58,N
14.00452,100.73785,329.52,0.45,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,293.39,3.71,N
14.08242,98.99635,303.85,0.4,0.37,2025-12-24,1902,N20,VIIRS,n,2.0NRT,286.67,0.78,N
20.47166,99.51238,296.17,0.38,0.36,2025-12-24,1902,N20,VIIRS,n,2.0NRT,285.46,0.32,N
19.53407,100.56304,298.12,0.4,0.37,2025-12-24,1902,N20,VIIRS,n,2.0NRT,286.68,0.68,N
19.75338,98.9537,304.32,0.38,0.36,2025-12-24,1902,N20,VIIRS,n,2.0NRT,286.33,0.55,N
18.11063,104.08682,304.01,0.4,0.44,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.57,0.85,N
19.00692,98.26765,308.64,0.39,0.36,2025-12-24,1902,N20,VIIRS,n,2.0NRT,283.93,0.62,N
17.59768,102.20715,315.79,0.48,0.4,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.39,1.34,N
17.59709,102.2086,318.02,0.48,0.4,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.72,2.08,N
18.15254,98.21077,300.89,0.39,0.36,2025-12-24,1902,N20,VIIRS,n,2.0NRT,283.23,0.9,N
17.15573,102.85826,302.54,0.52,0.42,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.31,0.63,N
17.08372,102.2392,311.48,0.49,0.4,2025-12-24,1902,N20,VIIRS,n,2.0NRT,285.99,2.06,N
16.61871,104.57629,319.34,0.45,0.47,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.19,1.41,N
16.62027,104.57375,317.72,0.45,0.47,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.89,1.37,N
16.99018,102.13056,318.99,0.48,0.4,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.71,2.23,N
16.91264,102.33863,307.68,0.5,0.41,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.81,1.19,N
16.93622,102.15989,308.55,0.49,0.4,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.73,0.95,N
17.04941,101.44056,302.65,0.45,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.34,0.61,N
16.48396,104.57774,301.73,0.45,0.47,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.43,0.47,N
16.67993,103.22298,303.07,0.56,0.43,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.88,0.62,N
16.53484,103.64318,309.38,0.4,0.44,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.69,1,N
16.26944,104.80592,300.07,0.47,0.48,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.86,0.61,N
16.56901,103.09653,300.81,0.55,0.43,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.02,0.64,N
16.7078,102.28468,313.06,0.5,0.41,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.06,1.25,N
16.4891,103.52143,304.99,0.39,0.44,2025-12-24,1902,N20,VIIRS,n,2.0NRT,291.65,0.58,N
16.70411,102.28398,306.82,0.5,0.41,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.98,1.06,N
16.2328,104.37969,300.91,0.44,0.46,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.59,0.33,N
17.19902,98.26827,300.79,0.38,0.36,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.26,0.5,N
16.41964,102.33445,301.85,0.5,0.41,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.72,0.52,N
16.99115,98.57173,313.82,0.38,0.36,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.07,1.23,N
16.98503,98.58906,308.66,0.38,0.36,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.46,0.71,N
16.92859,98.56104,329.74,0.38,0.36,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.26,3.39,N
16.92529,98.56048,339.98,0.38,0.36,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.82,3.39,N
16.22418,102.66428,299.99,0.53,0.42,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.99,0.41,N
16.84811,98.59496,304.27,0.38,0.36,2025-12-24,1902,N20,VIIRS,n,2.0NRT,288.96,0.7,N
16.15066,102.31036,319.63,0.51,0.41,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.95,1.83,N
16.14984,102.31503,310.33,0.51,0.41,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.45,1.68,N
16.21641,101.58833,304.54,0.46,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.4,0.69,N
16.11689,101.76826,328.12,0.48,0.4,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.8,3.27,N
16.11613,101.77264,316.44,0.48,0.4,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.31,3.27,N
15.70109,102.21127,301.37,0.51,0.41,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.31,0.46,N
15.69736,102.21054,307.28,0.51,0.41,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.52,0.8,N
15.65372,101.47424,319.79,0.47,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,289.89,2.05,N
15.65207,101.47557,316,0.47,0.39,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.25,1.27,N
15.53674,101.90476,312.18,0.49,0.4,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.28,1.41,N
15.53595,101.90928,312.68,0.49,0.4,2025-12-24,1902,N20,VIIRS,n,2.0NRT,290.2,1.78,N
13.26581,101.49237,305.61,0.5,0.41,2025-12-24,1904,N20,VIIRS,n,2.0NRT,290.22,0.5,N
12.46899,102.38694,302.08,0.38,0.44,2025-12-24,1904,N20,VIIRS,n,2.0NRT,289.68,0.34,N
10.80415,99.23769,305.65,0.42,0.38,2025-12-24,1904,N20,VIIRS,n,2.0NRT,290.47,0.34,N
10.15947,98.95412,303.05,0.42,0.37,2025-12-24,1904,N20,VIIRS,n,2.0NRT,291,0.49,N
9.9428,99.14283,305.56,0.43,0.38,2025-12-24,1904,N20,VIIRS,n,2.0NRT,291.96,0.68,N
13.50374,102.5883,338.62,0.51,0.41,2025-12-25,0609,N20,VIIRS,n,2.0NRT,300.82,5.53,D
13.49983,102.4257,338.69,0.52,0.41,2025-12-25,0609,N20,VIIRS,n,2.0NRT,300.76,5.34,D
13.53836,102.71587,335.04,0.5,0.41,2025-12-25,0609,N20,VIIRS,n,2.0NRT,302.25,5.97,D
13.54948,102.71392,330.69,0.5,0.41,2025-12-25,0609,N20,VIIRS,l,2.0NRT,301.77,3.23,D
13.5002,102.42762,332.78,0.52,0.41,2025-12-25,0609,N20,VIIRS,n,2.0NRT,299.54,5.32,D
13.64363,102.70668,337.05,0.5,0.41,2025-12-25,0609,N20,VIIRS,n,2.0NRT,300.95,4.42,D
13.64733,102.70602,341.32,0.5,0.41,2025-12-25,0609,N20,VIIRS,n,2.0NRT,302.93,4.42,D
13.64658,102.70148,335.11,0.5,0.41,2025-12-25,0609,N20,VIIRS,n,2.0NRT,301.72,4.42,D
13.65104,102.70537,330.16,0.5,0.41,2025-12-25,0609,N20,VIIRS,l,2.0NRT,301.67,2.9,D
13.65028,102.70083,331.75,0.5,0.41,2025-12-25,0609,N20,VIIRS,n,2.0NRT,301.47,2.9,D
13.64953,102.69628,342.05,0.5,0.41,2025-12-25,0609,N20,VIIRS,n,2.0NRT,302.19,6.29,D
13.64611,102.7082,341.23,0.5,0.41,2025-12-25,0609,N20,VIIRS,n,2.0NRT,301.99,4.31,D
13.64533,102.70366,337.2,0.5,0.41,2025-12-25,0609,N20,VIIRS,n,2.0NRT,302,4.31,D
13.64982,102.70755,343.1,0.5,0.41,2025-12-25,0609,N20,VIIRS,n,2.0NRT,302.53,4.31,D
